DeathRaceRaceDesc,DeathCountyCountyName,DeathYearYear,Deaths,Population,SORT
Black,Stark,2019,7,34696,12896
American Indian or Alaskan Native,Stark,2019,0,1403,12898
Asian or Pacific Islander,Stark,2019,1,4273,12900
Other,Stark,2019,0,0,12902
Unknown,Stark,2019,0,0,12904
White,Stark,2020,29,329147,12908
Black,Stark,2020,7,34917,12910
American Indian or Alaskan Native,Stark,2020,0,1411,12912
Asian or Pacific Islander,Stark,2020,0,4297,12914
Other,Stark,2020,0,0,12916
Unknown,Stark,2020,0,0,12918
White,Summit,2010,9,443719,12936
Black,Summit,2010,2,83278,12938
American Indian or Alaskan Native,Summit,2010,0,1504,12940
Asian or Pacific Islander,Summit,2010,0,13158,12942
Other,Summit,2010,0,0,12944
Unknown,Summit,2010,0,0,12946
White,Summit,2011,3,442088,12950
Black,Summit,2011,1,83944,12952
American Indian or Alaskan Native,Summit,2011,0,1495,12954
Asian or Pacific Islander,Summit,2011,0,13841,12956
Other,Summit,2011,0,0,12958
Unknown,Summit,2011,1,0,12960
White,Summit,2012,5,440619,12964
Black,Summit,2012,4,84092,12966
American Indian or Alaskan Native,Summit,2012,0,1518,12968
Asian or Pacific Islander,Summit,2012,0,14577,12970
Other,Summit,2012,0,0,12972
Unknown,Summit,2012,0,0,12974
White,Summit,2013,9,439656,12978
Black,Summit,2013,1,84942,12980
American Indian or Alaskan Native,Summit,2013,0,1543,12982
Asian or Pacific Islander,Summit,2013,0,15891,12984
Other,Summit,2013,0,0,12986
Unknown,Summit,2013,0,0,12988
White,Summit,2014,12,438088,12992
Black,Summit,2014,7,85438,12994
American Indian or Alaskan Native,Summit,2014,0,1551,12996
Asian or Pacific Islander,Summit,2014,0,17495,12998
Other,Summit,2014,0,0,13000
Unknown,Summit,2014,1,0,13002
White,Summit,2015,9,435870,13006
Black,Summit,2015,4,85921,13008
American Indian or Alaskan Native,Summit,2015,0,1579,13010
Asian or Pacific Islander,Summit,2015,0,18570,13012
Other,Summit,2015,0,0,13014
Unknown,Summit,2015,0,0,13016
White,Summit,2016,42,433448,13020
Black,Summit,2016,14,86225,13022
American Indian or Alaskan Native,Summit,2016,0,1595,13024
Asian or Pacific Islander,Summit,2016,0,19958,13026
Other,Summit,2016,0,0,13028
Unknown,Summit,2016,0,0,13030
White,Summit,2017,52,432093,13034
Black,Summit,2017,15,86776,13036
American Indian or Alaskan Native,Summit,2017,0,1615,13038
Asian or Pacific Islander,Summit,2017,0,21211,13040
Other,Summit,2017,0,0,13042
Unknown,Summit,2017,0,0,13044
White,Summit,2018,18,429996,13048
Black,Summit,2018,9,87545,13050
American Indian or Alaskan Native,Summit,2018,0,1632,13052
Asian or Pacific Islander,Summit,2018,0,22278,13054
Other,Summit,2018,0,0,13056
Unknown,Summit,2018,0,0,13058
White,Summit,2019,27,428045,13062
Black,Summit,2019,15,87946,13064
American Indian or Alaskan Native,Summit,2019,0,1618,13066
Asian or Pacific Islander,Summit,2019,1,23205,13068
Other,Summit,2019,0,0,13070
Unknown,Summit,2019,0,0,13072
White,Summit,2020,21,425025,13076
Black,Summit,2020,13,88400,13078
American Indian or Alaskan Native,Summit,2020,0,1638,13080
Asian or Pacific Islander,Summit,2020,1,23803,13082
Other,Summit,2020,0,0,13084
Unknown,Summit,2020,0,0,13086
White,Trumbull,2010,3,189157,13104
Black,Trumbull,2010,0,18979,13106
American Indian or Alaskan Native,Trumbull,2010,0,478,13108
Asian or Pacific Islander,Trumbull,2010,0,1224,13110
Other,Trumbull,2010,0,0,13112
Unknown,Trumbull,2010,0,0,13114
White,Trumbull,2011,5,188212,13118
Black,Trumbull,2011,0,18930,13120
American Indian or Alaskan Native,Trumbull,2011,0,500,13122
Asian or Pacific Islander,Trumbull,2011,0,1224,13124
Other,Trumbull,2011,0,0,13126
Unknown,Trumbull,2011,0,0,13128
White,Trumbull,2012,2,186557,13132
Black,Trumbull,2012,0,18908,13134
American Indian or Alaskan Native,Trumbull,2012,0,518,13136
Asian or Pacific Islander,Trumbull,2012,0,1262,13138
Other,Trumbull,2012,0,0,13140
Unknown,Trumbull,2012,0,0,13142
White,Trumbull,2013,5,185562,13146
Black,Trumbull,2013,1,18981,13148
American Indian or Alaskan Native,Trumbull,2013,0,539,13150
Asian or Pacific Islander,Trumbull,2013,0,1323,13152
Other,Trumbull,2013,0,0,13154
Unknown,Trumbull,2013,0,0,13156
White,Trumbull,2014,12,184206,13160
Black,Trumbull,2014,1,18965,13162
American Indian or Alaskan Native,Trumbull,2014,0,556,13164
Asian or Pacific Islander,Trumbull,2014,0,1344,13166
Other,Trumbull,2014,0,0,13168
Unknown,Trumbull,2014,0,0,13170
White,Trumbull,2015,21,182588,13174
Black,Trumbull,2015,2,19015,13176
American Indian or Alaskan Native,Trumbull,2015,0,539,13178
Asian or Pacific Islander,Trumbull,2015,0,1300,13180
Other,Trumbull,2015,0,0,13182
Unknown,Trumbull,2015,0,0,13184
White,Trumbull,2016,33,180967,13188
Black,Trumbull,2016,6,19009,13190
American Indian or Alaskan Native,Trumbull,2016,0,560,13192
Asian or Pacific Islander,Trumbull,2016,0,1318,13194
Other,Trumbull,2016,0,0,13196
Unknown,Trumbull,2016,0,0,13198
White,Trumbull,2017,50,179536,13202
Black,Trumbull,2017,5,18949,13204
American Indian or Alaskan Native,Trumbull,2017,0,562,13206
Asian or Pacific Islander,Trumbull,2017,0,1377,13208
Other,Trumbull,2017,0,0,13210
Unknown,Trumbull,2017,0,0,13212
White,Trumbull,2018,24,178105,13216
Black,Trumbull,2018,6,18491,13218
American Indian or Alaskan Native,Trumbull,2018,0,590,13220
Asian or Pacific Islander,Trumbull,2018,0,1388,13222
Other,Trumbull,2018,0,0,13224
Unknown,Trumbull,2018,0,0,13226
White,Trumbull,2019,36,177154,13230
Black,Trumbull,2019,6,18916,13232
American Indian or Alaskan Native,Trumbull,2019,0,582,13234
Asian or Pacific Islander,Trumbull,2019,0,1417,13236
Other,Trumbull,2019,0,0,13238
Unknown,Trumbull,2019,0,0,13240
White,Trumbull,2020,33,175856,13244
Black,Trumbull,2020,5,18939,13246
American Indian or Alaskan Native,Trumbull,2020,0,591,13248
Asian or Pacific Islander,Trumbull,2020,0,1414,13250
Other,Trumbull,2020,0,0,13252
Unknown,Trumbull,2020,0,0,13254
White,Tuscarawas,2010,2,90523,13272
Black,Tuscarawas,2010,0,1090,13274
American Indian or Alaskan Native,Tuscarawas,2010,0,389,13276
Asian or Pacific Islander,Tuscarawas,2010,0,543,13278
Other,Tuscarawas,2010,0,0,13280
Unknown,Tuscarawas,2010,0,0,13282
White,Tuscarawas,2011,2,90430,13286
Black,Tuscarawas,2011,0,1101,13288
American Indian or Alaskan Native,Tuscarawas,2011,0,417,13290
Asian or Pacific Islander,Tuscarawas,2011,0,543,13292
Other,Tuscarawas,2011,0,0,13294
Unknown,Tuscarawas,2011,0,0,13296
White,Tuscarawas,2012,0,90311,13300
Black,Tuscarawas,2012,0,1130,13302
American Indian or Alaskan Native,Tuscarawas,2012,0,423,13304
Asian or Pacific Islander,Tuscarawas,2012,0,562,13306
Other,Tuscarawas,2012,0,0,13308
Unknown,Tuscarawas,2012,0,0,13310
White,Tuscarawas,2013,2,90455,13314
Black,Tuscarawas,2013,0,1134,13316
American Indian or Alaskan Native,Tuscarawas,2013,0,434,13318
Asian or Pacific Islander,Tuscarawas,2013,0,602,13320
Other,Tuscarawas,2013,0,0,13322
Unknown,Tuscarawas,2013,0,0,13324
White,Tuscarawas,2014,2,90455,13328
Black,Tuscarawas,2014,0,1179,13330
American Indian or Alaskan Native,Tuscarawas,2014,0,440,13332
Asian or Pacific Islander,Tuscarawas,2014,0,608,13334
Other,Tuscarawas,2014,0,0,13336
Unknown,Tuscarawas,2014,0,0,13338
White,Tuscarawas,2015,2,90501,13342
Black,Tuscarawas,2015,0,1205,13344
American Indian or Alaskan Native,Tuscarawas,2015,0,476,13346
Asian or Pacific Islander,Tuscarawas,2015,0,600,13348
Other,Tuscarawas,2015,0,0,13350
Unknown,Tuscarawas,2015,0,0,13352
White,Tuscarawas,2016,2,90151,13356
Black,Tuscarawas,2016,0,1307,13358
American Indian or Alaskan Native,Tuscarawas,2016,0,502,13360
Asian or Pacific Islander,Tuscarawas,2016,0,642,13362
Other,Tuscarawas,2016,0,0,13364
Unknown,Tuscarawas,2016,0,0,13366
White,Tuscarawas,2017,4,89827,13370
Black,Tuscarawas,2017,0,1383,13372
American Indian or Alaskan Native,Tuscarawas,2017,0,522,13374
Asian or Pacific Islander,Tuscarawas,2017,0,645,13376
Other,Tuscarawas,2017,0,0,13378
Unknown,Tuscarawas,2017,0,0,13380
White,Tuscarawas,2018,3,89492,13384
Black,Tuscarawas,2018,0,1418,13386
American Indian or Alaskan Native,Tuscarawas,2018,0,530,13388
Asian or Pacific Islander,Tuscarawas,2018,0,635,13390
Other,Tuscarawas,2018,0,0,13392
Unknown,Tuscarawas,2018,0,0,13394
White,Tuscarawas,2019,3,89315,13398
Black,Tuscarawas,2019,1,1460,13400
American Indian or Alaskan Native,Tuscarawas,2019,0,570,13402
Asian or Pacific Islander,Tuscarawas,2019,0,648,13404
Other,Tuscarawas,2019,0,0,13406
Unknown,Tuscarawas,2019,0,0,13408
White,Tuscarawas,2020,1,89025,13412
Black,Tuscarawas,2020,0,1509,13414
American Indian or Alaskan Native,Tuscarawas,2020,0,563,13416
Asian or Pacific Islander,Tuscarawas,2020,0,679,13418
Other,Tuscarawas,2020,0,0,13420
Unknown,Tuscarawas,2020,0,0,13422
White,Union,2010,2,49321,13440
Black,Union,2010,0,1456,13442
American Indian or Alaskan Native,Union,2010,0,137,13444
Asian or Pacific Islander,Union,2010,0,1548,13446
Other,Union,2010,0,0,13448
Unknown,Union,2010,0,0,13450
White,Union,2011,0,49824,13454
Black,Union,2011,0,1552,13456
American Indian or Alaskan Native,Union,2011,0,140,13458
Asian or Pacific Islander,Union,2011,0,1585,13460
Other,Union,2011,0,0,13462
Unknown,Union,2011,0,0,13464
White,Union,2012,0,49618,13468
Black,Union,2012,0,1435,13470
American Indian or Alaskan Native,Union,2012,0,154,13472
Asian or Pacific Islander,Union,2012,0,1591,13474
Other,Union,2012,0,0,13476
Unknown,Union,2012,0,0,13478
White,Union,2013,0,50079,13482
Black,Union,2013,0,1525,13484
American Indian or Alaskan Native,Union,2013,0,149,13486
Asian or Pacific Islander,Union,2013,0,1687,13488
Other,Union,2013,0,0,13490
Unknown,Union,2013,0,0,13492
White,Union,2014,0,50192,13496
Black,Union,2014,0,1556,13498
American Indian or Alaskan Native,Union,2014,0,147,13500
Asian or Pacific Islander,Union,2014,0,1887,13502
Other,Union,2014,0,0,13504
Unknown,Union,2014,0,0,13506
White,Union,2015,0,50558,13510
Black,Union,2015,0,1601,13512
American Indian or Alaskan Native,Union,2015,0,148,13514
Asian or Pacific Islander,Union,2015,0,2087,13516
Other,Union,2015,0,0,13518
Unknown,Union,2015,0,0,13520
White,Union,2016,1,51443,13524
Black,Union,2016,0,1720,13526
American Indian or Alaskan Native,Union,2016,0,150,13528
Asian or Pacific Islander,Union,2016,0,2288,13530
Other,Union,2016,0,0,13532
Unknown,Union,2016,0,0,13534
White,Union,2017,1,52421,13538
Black,Union,2017,0,1772,13540
American Indian or Alaskan Native,Union,2017,0,167,13542
Asian or Pacific Islander,Union,2017,0,2482,13544
Other,Union,2017,0,0,13546
Unknown,Union,2017,0,0,13548
White,Union,2018,4,53059,13552
Black,Union,2018,0,1810,13554
American Indian or Alaskan Native,Union,2018,0,175,13556
Asian or Pacific Islander,Union,2018,0,2792,13558
Other,Union,2018,0,0,13560
Unknown,Union,2018,0,0,13562
White,Union,2019,4,53946,13566
Black,Union,2019,0,1848,13568
American Indian or Alaskan Native,Union,2019,0,187,13570
Asian or Pacific Islander,Union,2019,0,3073,13572
Other,Union,2019,0,0,13574
Unknown,Union,2019,0,0,13576
White,Union,2020,3,54559,13580
Black,Union,2020,0,1953,13582
American Indian or Alaskan Native,Union,2020,0,179,13584
Asian or Pacific Islander,Union,2020,0,3330,13586
Other,Union,2020,0,0,13588
Unknown,Union,2020,0,0,13590
White,Unknown,2010,0,0,13608
Black,Unknown,2010,0,0,13610
American Indian or Alaskan Native,Unknown,2010,0,0,13612
Asian or Pacific Islander,Unknown,2010,0,0,13614
Other,Unknown,2010,0,0,13616
Unknown,Unknown,2010,0,0,13618
White,Unknown,2011,0,0,13622
Black,Unknown,2011,0,0,13624
American Indian or Alaskan Native,Unknown,2011,0,0,13626
Asian or Pacific Islander,Unknown,2011,0,0,13628
Other,Unknown,2011,0,0,13630
Unknown,Unknown,2011,0,0,13632
White,Unknown,2012,0,0,13636
Black,Unknown,2012,0,0,13638
American Indian or Alaskan Native,Unknown,2012,0,0,13640
Asian or Pacific Islander,Unknown,2012,0,0,13642
Other,Unknown,2012,0,0,13644
Unknown,Unknown,2012,0,0,13646
White,Unknown,2013,0,0,13650
Black,Unknown,2013,0,0,13652
American Indian or Alaskan Native,Unknown,2013,0,0,13654
Asian or Pacific Islander,Unknown,2013,0,0,13656
Other,Unknown,2013,0,0,13658
Unknown,Unknown,2013,1,0,13660
White,Unknown,2014,0,0,13664
Black,Unknown,2014,0,0,13666
American Indian or Alaskan Native,Unknown,2014,0,0,13668
Asian or Pacific Islander,Unknown,2014,0,0,13670
Other,Unknown,2014,0,0,13672
Unknown,Unknown,2014,0,0,13674
White,Unknown,2015,0,0,13678
Black,Unknown,2015,0,0,13680
American Indian or Alaskan Native,Unknown,2015,0,0,13682
Asian or Pacific Islander,Unknown,2015,0,0,13684
Other,Unknown,2015,0,0,13686
Unknown,Unknown,2015,0,0,13688
White,Unknown,2016,0,0,13692
Black,Unknown,2016,0,0,13694
American Indian or Alaskan Native,Unknown,2016,0,0,13696
Asian or Pacific Islander,Unknown,2016,0,0,13698
Other,Unknown,2016,0,0,13700
Unknown,Unknown,2016,0,0,13702
White,Unknown,2017,1,0,13706
Black,Unknown,2017,0,0,13708
American Indian or Alaskan Native,Unknown,2017,0,0,13710
Asian or Pacific Islander,Unknown,2017,0,0,13712
Other,Unknown,2017,0,0,13714
Unknown,Unknown,2017,0,0,13716
White,Unknown,2018,1,0,13720
Black,Unknown,2018,0,0,13722
American Indian or Alaskan Native,Unknown,2018,0,0,13724
Asian or Pacific Islander,Unknown,2018,0,0,13726
Other,Unknown,2018,0,0,13728
Unknown,Unknown,2018,0,0,13730
White,Unknown,2019,0,0,13734
Black,Unknown,2019,0,0,13736
American Indian or Alaskan Native,Unknown,2019,0,0,13738
Asian or Pacific Islander,Unknown,2019,0,0,13740
Other,Unknown,2019,0,0,13742
Unknown,Unknown,2019,0,0,13744
White,Unknown,2020,0,0,13748
Black,Unknown,2020,0,0,13750
American Indian or Alaskan Native,Unknown,2020,0,0,13752
Asian or Pacific Islander,Unknown,2020,0,0,13754
Other,Unknown,2020,0,0,13756
Unknown,Unknown,2020,0,0,13758
White,Van Wert,2010,0,28128,13776
Black,Van Wert,2010,0,407,13778
American Indian or Alaskan Native,Van Wert,2010,0,67,13780
Asian or Pacific Islander,Van Wert,2010,0,77,13782
Other,Van Wert,2010,0,0,13784
Unknown,Van Wert,2010,0,0,13786
White,Van Wert,2011,1,28062,13790
Black,Van Wert,2011,0,414,13792
American Indian or Alaskan Native,Van Wert,2011,0,67,13794
Asian or Pacific Islander,Van Wert,2011,0,85,13796
Other,Van Wert,2011,0,0,13798
Unknown,Van Wert,2011,0,0,13800
White,Van Wert,2012,0,28027,13804
Black,Van Wert,2012,0,443,13806
American Indian or Alaskan Native,Van Wert,2012,0,75,13808
Asian or Pacific Islander,Van Wert,2012,0,97,13810
Other,Van Wert,2012,0,0,13812
Unknown,Van Wert,2012,0,0,13814
White,Van Wert,2013,0,27749,13818
Black,Van Wert,2013,0,437,13820
American Indian or Alaskan Native,Van Wert,2013,0,74,13822
Asian or Pacific Islander,Van Wert,2013,0,97,13824
Other,Van Wert,2013,0,0,13826
Unknown,Van Wert,2013,0,0,13828
White,Van Wert,2014,0,27710,13832
Black,Van Wert,2014,0,459,13834
American Indian or Alaskan Native,Van Wert,2014,0,72,13836
Asian or Pacific Islander,Van Wert,2014,0,102,13838
Other,Van Wert,2014,0,0,13840
Unknown,Van Wert,2014,0,0,13842
White,Van Wert,2015,1,27674,13846
Black,Van Wert,2015,0,472,13848
American Indian or Alaskan Native,Van Wert,2015,0,80,13850
Asian or Pacific Islander,Van Wert,2015,0,104,13852
Other,Van Wert,2015,0,0,13854
Unknown,Van Wert,2015,0,0,13856
White,Van Wert,2016,2,27564,13860
Black,Van Wert,2016,1,466,13862
American Indian or Alaskan Native,Van Wert,2016,0,86,13864
Asian or Pacific Islander,Van Wert,2016,0,94,13866
Other,Van Wert,2016,0,0,13868
Unknown,Van Wert,2016,0,0,13870
White,Van Wert,2017,2,27617,13874
Black,Van Wert,2017,0,476,13876
American Indian or Alaskan Native,Van Wert,2017,0,96,13878
Asian or Pacific Islander,Van Wert,2017,0,101,13880
Other,Van Wert,2017,0,0,13882
Unknown,Van Wert,2017,0,0,13884
White,Van Wert,2018,0,27448,13888
Black,Van Wert,2018,0,500,13890
American Indian or Alaskan Native,Van Wert,2018,0,122,13892
Asian or Pacific Islander,Van Wert,2018,0,106,13894
Other,Van Wert,2018,0,0,13896
Unknown,Van Wert,2018,0,0,13898
White,Van Wert,2019,0,27497,13902
Black,Van Wert,2019,0,503,13904
American Indian or Alaskan Native,Van Wert,2019,0,132,13906
Asian or Pacific Islander,Van Wert,2019,0,99,13908
Other,Van Wert,2019,0,0,13910
Unknown,Van Wert,2019,0,0,13912
White,Van Wert,2020,0,27379,13916
Black,Van Wert,2020,0,543,13918
American Indian or Alaskan Native,Van Wert,2020,0,136,13920
Asian or Pacific Islander,Van Wert,2020,0,101,13922
Other,Van Wert,2020,0,0,13924
Unknown,Van Wert,2020,0,0,13926
White,Vinton,2010,0,13240,13944
Black,Vinton,2010,0,85,13946
American Indian or Alaskan Native,Vinton,2010,0,53,13948
Asian or Pacific Islander,Vinton,2010,0,27,13950
Other,Vinton,2010,0,0,13952
Unknown,Vinton,2010,0,0,13954
White,Vinton,2011,0,13197,13958
Black,Vinton,2011,0,96,13960
American Indian or Alaskan Native,Vinton,2011,0,57,13962
Asian or Pacific Islander,Vinton,2011,0,30,13964
Other,Vinton,2011,0,0,13966
Unknown,Vinton,2011,0,0,13968
White,Vinton,2012,0,13033,13972
Black,Vinton,2012,0,99,13974
American Indian or Alaskan Native,Vinton,2012,0,61,13976
Asian or Pacific Islander,Vinton,2012,0,30,13978
Other,Vinton,2012,0,0,13980
Unknown,Vinton,2012,0,0,13982
White,Vinton,2013,0,13107,13986
Black,Vinton,2013,0,110,13988
American Indian or Alaskan Native,Vinton,2013,0,61,13990
Asian or Pacific Islander,Vinton,2013,0,27,13992
Other,Vinton,2013,0,0,13994
Unknown,Vinton,2013,0,0,13996
White,Vinton,2014,1,12995,14000
Black,Vinton,2014,0,123,14002
American Indian or Alaskan Native,Vinton,2014,0,60,14004
Asian or Pacific Islander,Vinton,2014,0,32,14006
Other,Vinton,2014,0,0,14008
Unknown,Vinton,2014,0,0,14010
White,Vinton,2015,0,12862,14014
Black,Vinton,2015,0,119,14016
American Indian or Alaskan Native,Vinton,2015,0,71,14018
Asian or Pacific Islander,Vinton,2015,0,31,14020
Other,Vinton,2015,0,0,14022
Unknown,Vinton,2015,0,0,14024
White,Vinton,2016,0,12787,14028
Black,Vinton,2016,0,119,14030
American Indian or Alaskan Native,Vinton,2016,0,76,14032
Asian or Pacific Islander,Vinton,2016,0,33,14034
Other,Vinton,2016,0,0,14036
Unknown,Vinton,2016,0,0,14038
White,Vinton,2017,0,12857,14042
Black,Vinton,2017,0,120,14044
American Indian or Alaskan Native,Vinton,2017,0,67,14046
Asian or Pacific Islander,Vinton,2017,0,36,14048
Other,Vinton,2017,0,0,14050
Unknown,Vinton,2017,0,0,14052
White,Vinton,2018,0,12891,14056
Black,Vinton,2018,0,132,14058
American Indian or Alaskan Native,Vinton,2018,0,69,14060
Asian or Pacific Islander,Vinton,2018,0,40,14062
Other,Vinton,2018,0,0,14064
Unknown,Vinton,2018,0,0,14066
White,Vinton,2019,1,12770,14070
Black,Vinton,2019,0,149,14072
American Indian or Alaskan Native,Vinton,2019,0,71,14074
Asian or Pacific Islander,Vinton,2019,0,38,14076
Other,Vinton,2019,0,0,14078
Unknown,Vinton,2019,0,0,14080
White,Vinton,2020,1,12698,14084
Black,Vinton,2020,0,161,14086
American Indian or Alaskan Native,Vinton,2020,0,70,14088
Asian or Pacific Islander,Vinton,2020,0,43,14090
Other,Vinton,2020,0,0,14092
Unknown,Vinton,2020,0,0,14094
White,Warren,2010,1,196169,14112
Black,Warren,2010,0,7702,14114
American Indian or Alaskan Native,Warren,2010,0,468,14116
Asian or Pacific Islander,Warren,2010,0,9106,14118
